r,l,t,episode
93.280885,69,1471.499178,6000
93.2,68,1471.55262,6001
93.395117,67,1471.614856,6002
93.2,68,1471.666032,6003
93.42381,68,1471.729414,6004
93.2,68,1471.783801,6005
93.248559,68,1471.846278,6006
93.2,68,1471.913276,6007
93.322173,68,1471.96987,6008
93.395792,68,1472.035495,6009
93.392683,67,1473.818404,6010
93.326233,68,1473.869077,6011
93.2,68,1473.931934,6012
93.395846,67,1473.984818,6013
93.2,68,1474.045459,6014
93.285674,68,1474.098,6015
93.2,68,1474.161739,6016
93.362408,68,1474.213249,6017
93.181948,69,1474.291423,6018
93.30145,68,1474.367048,6019
93.299233,68,1474.431932,6020
93.222283,68,1474.511449,6021
93.287965,68,1474.582824,6022
93.092983,70,1474.640934,6023
93.298851,68,1474.704037,6024
93.254524,68,1474.757987,6025
93.298256,68,1474.821678,6026
93.095024,70,1474.883132,6027
93.251768,71,1474.941627,6028
93.240873,68,1475.003739,6029
93.477772,68,1475.05563,6030
93.2,68,1475.119763,6031
93.2,68,1475.170936,6032
93.439549,67,1475.233192,6033
93.1,69,1475.312467,6034
93.2,68,1475.376368,6035
93.340145,68,1475.450611,6036
93.287277,68,1475.499743,6037
93.2,68,1475.564269,6038
93.358771,68,1475.63089,6039
93.2,68,1477.745929,6040
93.299678,68,1477.830147,6041
93.296377,68,1477.906155,6042
92.879277,74,1477.973781,6043
93.2,68,1478.047504,6044
86.049606,141,1478.212672,6045
93.29797,68,1478.297667,6046
93.282617,68,1478.392321,6047
93.386613,69,1478.499779,6048
93.2,68,1478.606992,6049
93.2,68,1478.684468,6050
93.2,68,1478.746972,6051
93.13871,72,1478.848614,6052
93.2,68,1478.929862,6053
93.2,68,1479.003857,6054
93.030131,71,1479.070147,6055
93.143166,69,1479.147075,6056
93.3,67,1479.218243,6057
93.254722,68,1479.293198,6058
93.2,68,1479.393442,6059
93.372415,68,1479.491706,6060
93.284297,68,1479.578682,6061
93.3,67,1479.655223,6062
93.2,68,1479.71547,6063
93.51281,69,1479.792166,6064
93.292178,68,1479.887364,6065
93.41764,67,1479.952725,6066
93.1,69,1480.033234,6067
93.153462,69,1482.599678,6068
93.301367,68,1482.661371,6069
93.383179,67,1482.716078,6070
93.293117,68,1482.777028,6071
93.2,68,1482.828478,6072
93.28829,68,1482.8909,6073
93.2,68,1482.945879,6074
93.382778,68,1483.01164,6075
93.2,68,1483.089307,6076
93.197941,69,1483.143972,6077
93.385019,67,1483.208265,6078
93.2,68,1483.284354,6079
93.2,68,1483.350155,6080
93.217621,68,1483.42715,6081
93.2,68,1483.490445,6082
93.2,68,1483.549928,6083
93.377843,68,1483.618206,6084
93.395242,67,1483.671604,6085
93.262943,68,1483.73509,6086
93.2,68,1483.785703,6087
93.2,68,1483.853778,6088
93.279503,68,1483.908667,6089
93.462477,67,1483.97173,6090
93.299268,68,1484.033331,6091
93.384293,68,1484.097292,6092
93.335559,71,1484.16527,6093
93.275235,70,1484.219158,6094
93.3,67,1484.297613,6095
93.296962,68,1484.376253,6096
93.296689,68,1484.441018,6097
93.2,68,1484.516715,6098
93.2,68,1486.311111,6099
93.277116,68,1486.38632,6100
93.099645,70,1486.471287,6101
93.244413,68,1486.533528,6102
93.406055,67,1486.595057,6103
93.299643,68,1486.650342,6104
93.2,68,1486.714351,6105
93.386901,67,1486.777377,6106
93.245762,68,1486.828428,6107
93.2,68,1486.89036,6108
93.301414,68,1486.943232,6109
93.316057,68,1487.004956,6110
93.356442,67,1487.060189,6111
93.470373,67,1487.123602,6112
93.2,68,1487.188373,6113
93.288091,68,1487.260434,6114
93.3,67,1487.336842,6115
93.252399,68,1487.411592,6116
93.2,68,1487.477482,6117
93.397358,67,1487.542471,6118
93.199605,71,1487.595627,6119
93.378335,67,1487.656295,6120
93.248592,68,1487.708364,6121
93.363045,67,1487.76733,6122
93.209129,68,1487.821089,6123
86.18452,139,1487.946026,6124
93.2,68,1487.997491,6125
93.2,68,1488.061904,6126
93.3,67,1488.114014,6127
93.2,68,1489.931945,6128
93.391512,67,1489.994635,6129
93.220905,68,1490.046438,6130
93.218055,68,1490.109417,6131
93.2,68,1490.171499,6132
93.184061,70,1490.225495,6133
93.2,68,1490.313864,6134
93.368639,67,1490.394445,6135
93.468855,67,1490.46265,6136
93.2,68,1490.539602,6137
93.295834,68,1490.604856,6138
93.3,67,1490.657766,6139
93.3,67,1490.721367,6140
93.37176,68,1490.773379,6141
93.343598,67,1490.83585,6142
93.267443,68,1490.887678,6143
93.262681,68,1490.954904,6144
93.340576,67,1491.009238,6145
90.5,95,1491.097074,6146
93.3,67,1491.161144,6147
93.2,68,1491.213607,6148
93.2,68,1491.292971,6149
93.210576,68,1491.387898,6150
93.282905,68,1491.45418,6151
93.255649,68,1491.516607,6152
93.3,67,1491.582754,6153
93.395347,67,1491.634117,6154
93.222613,69,1491.700471,6155
93.513953,67,1491.754603,6156
93.3,67,1491.81719,6157
93.2,68,1494.250709,6158
93.484505,67,1494.370211,6159
93.3,67,1494.434487,6160
93.358846,68,1494.522251,6161
93.2,68,1494.621978,6162
93.384562,67,1494.735357,6163
93.39526,67,1494.80927,6164
93.373913,69,1494.874188,6165
93.068041,70,1494.960041,6166
93.3,67,1495.032378,6167
93.3,67,1495.095252,6168
93.153319,70,1495.173119,6169
90.220292,98,1495.285505,6170
93.301374,67,1495.369109,6171
93.325881,67,1495.430156,6172
93.377276,67,1495.518074,6173
93.399165,67,1495.591324,6174
93.3,67,1495.65982,6175
93.349373,67,1495.764595,6176
93.342975,67,1495.849512,6177
93.306449,67,1495.925131,6178
93.352722,68,1495.989673,6179
93.319236,70,1496.095828,6180
93.317956,68,1496.179191,6181
93.231603,68,1496.257198,6182
93.414056,67,1496.352298,6183
93.2,68,1496.449171,6184
93.2,68,1496.534752,6185
93.3,67,1496.619032,6186
93.316878,67,1498.721652,6187
93.398541,67,1498.785003,6188
93.3,67,1498.837874,6189
93.396368,67,1498.90787,6190
93.39985,67,1498.96085,6191
93.378472,67,1499.022803,6192
93.3,67,1499.073871,6193
93.155696,69,1499.137445,6194
93.30592,67,1499.200261,6195
93.3,67,1499.259517,6196
93.381184,67,1499.340265,6197
93.45895,67,1499.415696,6198
93.3,67,1499.480816,6199
93.417278,67,1499.559779,6200
93.3,67,1499.621258,6201
93.244823,68,1499.677691,6202
93.3,67,1499.74163,6203
93.3,67,1499.795357,6204
93.2,68,1499.861874,6205
93.393986,67,1499.924827,6206
93.3,67,1499.987721,6207
93.347327,67,1500.052664,6208
93.2,68,1500.10543,6209
93.383181,68,1500.169598,6210
93.381363,67,1500.221281,6211
93.357943,67,1500.300025,6212
93.367336,67,1500.376016,6213
93.3,67,1500.444399,6214
93.410951,67,1500.517628,6215
93.352695,67,1500.584118,6216
93.393077,67,1500.635374,6217
93.399968,67,1502.45069,6218
90.556665,96,1502.563359,6219
93.2,68,1502.614602,6220
93.352026,67,1502.677761,6221
93.299789,68,1502.741884,6222
93.3,67,1502.796537,6223
93.286631,68,1502.862132,6224
93.391889,67,1502.914657,6225
93.3,67,1502.985468,6226
93.27053,69,1503.056971,6227
93.11132,70,1503.110124,6228
93.531391,67,1503.174909,6229
93.3,67,1503.226714,6230
93.332996,67,1503.304247,6231
93.392809,67,1503.386507,6232
90.496769,96,1503.486307,6233
93.435474,67,1503.538085,6234
90.465986,97,1503.624538,6235
93.2,68,1503.689133,6236
93.3,67,1503.74134,6237
90.589869,96,1503.829323,6238
93.244872,68,1503.88108,6239
93.3153,67,1503.945042,6240
93.3,67,1504.007257,6241
93.363654,67,1504.069045,6242
93.3,67,1504.130334,6243
93.061341,72,1504.184784,6244
93.310092,68,1504.254346,6245
93.355123,67,1506.00572,6246
93.2,68,1506.069896,6247
92.941394,73,1506.145975,6248
93.21237,68,1506.196991,6249
93.2,68,1506.268263,6250
93.375026,67,1506.336495,6251
93.387935,67,1506.416303,6252
90.4678,97,1506.515781,6253
93.2,68,1506.579656,6254
93.379936,67,1506.632667,6255
93.213284,70,1506.699358,6256
93.398874,67,1506.74956,6257
90.478104,96,1506.834611,6258
86.323505,138,1506.951139,6259
93.395208,67,1507.011676,6260
93.375738,67,1507.06251,6261
93.349157,67,1507.127728,6262
93.397734,67,1507.184037,6263
93.3,67,1507.250327,6264
93.484398,67,1507.326755,6265
93.244645,68,1507.397937,6266
93.290366,68,1507.490079,6267
93.280236,68,1507.584345,6268
93.33342,68,1507.664274,6269
93.3,67,1507.727059,6270
93.4,66,1507.81437,6271
93.3,67,1507.892173,6272
90.494714,96,1507.992495,6273
93.393461,67,1510.45438,6274
93.3,67,1510.528325,6275
90.520929,97,1510.632413,6276
93.3,67,1510.692108,6277
93.056084,72,1510.764408,6278
93.2,68,1510.829066,6279
93.396996,67,1510.905138,6280
90.425383,99,1511.03425,6281
93.2,68,1511.113267,6282
93.2976,68,1511.192708,6283
93.3,67,1511.272958,6284
93.381669,67,1511.370651,6285
93.467957,67,1511.473024,6286
93.358745,68,1511.566685,6287
93.2,68,1511.654425,6288
93.319992,67,1511.748355,6289
93.404478,69,1511.830109,6290
93.351991,67,1511.905732,6291
93.302013,67,1511.985868,6292
93.511408,67,1512.068817,6293
93.2,68,1512.136585,6294
93.382711,68,1512.219374,6295
93.394223,67,1512.314889,6296
93.396926,67,1512.41313,6297
93.3,67,1512.512601,6298
93.3,67,1512.593699,6299
93.2,68,1512.688631,6300
93.29184,68,1512.764836,6301
93.344006,68,1512.816499,6302
93.3,67,1512.878788,6303
93.361111,67,1514.711842,6304
93.38849,67,1514.777686,6305
93.39642,67,1514.82914,6306
93.395726,67,1514.892814,6307
90.433977,96,1514.979048,6308
93.333531,67,1515.034231,6309
93.2,68,1515.100265,6310
93.278105,68,1515.156075,6311
93.3,67,1515.219856,6312
93.2,68,1515.296496,6313
93.317292,68,1515.364722,6314
93.399224,67,1515.441606,6315
93.2,68,1515.518016,6316
93.3,67,1515.569426,6317
93.29653,68,1515.632879,6318
93.337286,68,1515.693857,6319
93.3,67,1515.757288,6320
93.399509,67,1515.807388,6321
93.392882,67,1515.871381,6322
90.527996,95,1515.959936,6323
93.3,67,1516.010889,6324
93.364636,67,1516.073595,6325
93.35011,67,1516.125192,6326
93.3,67,1516.188502,6327
93.1,69,1516.251157,6328
93.361211,67,1516.329757,6329
93.3,67,1516.402253,6330
93.344313,67,1516.464528,6331
93.41291,68,1516.53534,6332
93.3,67,1518.219552,6333
93.296979,68,1518.30897,6334
93.397747,67,1518.37411,6335
93.236525,70,1518.452145,6336
86.115986,140,1518.58199,6337
93.3673,67,1518.647928,6338
93.350978,67,1518.698341,6339
90.51926,96,1518.789531,6340
93.297858,68,1518.851753,6341
93.2,68,1518.904721,6342
93.3,67,1518.969507,6343
93.36078,67,1519.029603,6344
93.324322,68,1519.083265,6345
93.360506,67,1519.149953,6346
93.344348,67,1519.199859,6347
90.47363,96,1519.298223,6348
93.2,68,1519.375509,6349
93.261652,68,1519.439454,6350
93.397534,67,1519.504752,6351
93.3,67,1519.566933,6352
93.430683,67,1519.618993,6353
85.68501,149,1519.742856,6354
93.3,67,1519.812359,6355
93.3,67,1519.879673,6356
93.3,67,1519.934383,6357
90.3,97,1520.020379,6358
93.3,67,1520.072392,6359
93.389901,67,1521.872357,6360
93.3,67,1521.942588,6361
92.944146,71,1522.009534,6362
93.155106,72,1522.067221,6363
93.3,67,1522.128737,6364
93.42771,69,1522.183516,6365
93.265227,68,1522.250939,6366
93.212887,68,1522.330891,6367
93.39959,67,1522.397815,6368
93.3,67,1522.473864,6369
90.499236,96,1522.561152,6370
93.38806,67,1522.611217,6371
90.682814,96,1522.694818,6372
93.322806,67,1522.763853,6373
93.347475,67,1522.852257,6374
93.345492,67,1522.930325,6375
93.399219,67,1523.016659,6376
90.579719,96,1523.13202,6377
93.498093,67,1523.206313,6378
93.386513,67,1523.280504,6379
93.360048,67,1523.356152,6380
93.3,67,1523.438119,6381
93.395191,67,1523.522096,6382
93.352477,67,1523.586735,6383
93.483897,67,1523.659624,6384
85.832102,143,1523.875987,6385
93.3,67,1524.085299,6386
93.3,67,1524.35629,6387
90.4,96,1527.265676,6388
93.26283,68,1527.370672,6389
93.317849,67,1527.496077,6390
93.379536,67,1527.571197,6391
90.609804,96,1527.676627,6392
93.365059,67,1527.754596,6393
93.1,69,1527.832228,6394
93.2,68,1527.898278,6395
93.374459,67,1527.977512,6396
93.440288,67,1528.057932,6397
93.342362,67,1528.137978,6398
85.84922,144,1528.31552,6399
93.382853,67,1528.415221,6400
93.395381,67,1528.494386,6401
93.397308,67,1528.564679,6402
93.364739,67,1528.651613,6403
93.389932,67,1528.733167,6404
93.3,67,1528.783958,6405
93.316792,67,1528.847467,6406
93.362865,67,1528.915139,6407
93.3,67,1528.96662,6408
93.356732,67,1529.03003,6409
93.336032,68,1529.086356,6410
93.402729,67,1529.149285,6411
93.268015,70,1529.203006,6412
93.371645,67,1529.280618,6413
93.3,67,1529.359881,6414
92.559529,76,1529.452426,6415
93.328712,67,1531.146474,6416
93.3,67,1531.198603,6417
93.3,67,1531.272732,6418
93.326686,68,1531.338412,6419
93.324803,67,1531.419364,6420
93.329219,68,1531.509424,6421
93.2,68,1531.561471,6422
93.480842,67,1531.622729,6423
93.2,68,1531.683854,6424
93.463159,68,1531.742377,6425
93.3,67,1531.802828,6426
93.391028,67,1531.85368,6427
93.315793,67,1531.91475,6428
93.06829,70,1531.9707,6429
93.156158,70,1532.035208,6430
93.3,67,1532.089693,6431
93.3,67,1532.158311,6432
93.416067,68,1532.221514,6433
93.3,67,1532.288684,6434
90.298218,98,1532.397357,6435
93.393208,67,1532.475755,6436
93.3,67,1532.548847,6437
93.399226,67,1532.599283,6438
93.385669,67,1532.661327,6439
93.151478,69,1532.713561,6440
93.388885,67,1532.777056,6441
93.3,67,1532.831146,6442
93.265873,69,1532.895979,6443
93.349409,67,1532.949874,6444
93.396865,67,1533.014037,6445
93.3,67,1534.818926,6446
93.043914,72,1534.883064,6447
90.598112,95,1534.968212,6448
93.320607,67,1535.019857,6449
93.419607,67,1535.086553,6450
93.326971,67,1535.144222,6451
90.4,96,1535.232296,6452
93.319624,67,1535.315833,6453
93.336024,69,1535.401163,6454
93.399936,67,1535.467089,6455
90.473227,96,1535.549995,6456
93.3,67,1535.618937,6457
93.399814,67,1535.672395,6458
93.2,68,1535.735863,6459
93.357306,67,1535.786721,6460
93.3,67,1535.850065,6461
93.399952,67,1535.907679,6462
93.389826,67,1535.961505,6463
93.258319,69,1536.024524,6464
93.436424,67,1536.077318,6465
93.381692,67,1536.139086,6466
93.3,67,1536.189104,6467
93.2,68,1536.259687,6468
93.308103,68,1536.34101,6469
93.3,67,1536.40216,6470
93.387375,67,1536.479638,6471
93.3,67,1536.541222,6472
93.279981,68,1536.594457,6473
93.479815,67,1536.672268,6474
93.333204,67,1538.443957,6475
93.393688,67,1538.506994,6476
93.39418,67,1538.571575,6477
90.576747,95,1538.649333,6478
93.379778,67,1538.719204,6479
93.3,67,1538.808927,6480
93.42203,67,1538.880457,6481
90.3,97,1539.00901,6482
93.350198,67,1539.076546,6483
93.513081,67,1539.161055,6484
86.290744,139,1539.321754,6485
85.938472,146,1539.528716,6486
93.3,67,1539.611109,6487
93.108718,69,1539.68332,6488
93.3,67,1539.755994,6489
93.3,67,1539.840526,6490
93.415258,67,1539.908554,6491
93.3,67,1539.975071,6492
93.383466,67,1540.057787,6493
93.412003,67,1540.146429,6494
93.402774,67,1540.217986,6495
93.23911,68,1540.316468,6496
93.2,68,1540.410543,6497
93.397493,67,1540.524061,6498
93.306533,67,1540.62604,6499
93.30176,67,1540.701504,6500
93.246083,68,1540.762703,6501
93.278614,68,1540.865186,6502
93.339128,67,1543.400654,6503
93.3,67,1543.474457,6504
93.3,67,1543.578759,6505
93.343175,67,1543.657717,6506
93.378986,67,1543.734761,6507
93.374405,67,1543.798948,6508
93.39933,67,1543.875933,6509
93.249166,68,1543.955288,6510
93.201993,68,1544.022125,6511
93.3,67,1544.119263,6512
93.492672,67,1544.214671,6513
93.226256,69,1544.316744,6514
93.2,68,1544.393703,6515
90.360359,97,1544.495146,6516
93.355084,67,1544.546371,6517
93.405327,67,1544.613703,6518
93.2,68,1544.666529,6519
93.470861,67,1544.730519,6520
93.2,68,1544.789553,6521
90.600481,95,1544.86873,6522
93.2,68,1544.93471,6523
93.3,67,1544.986518,6524
93.415385,67,1545.051173,6525
93.51118,67,1545.125737,6526
90.446462,97,1545.201177,6527
93.399406,67,1545.275728,6528
93.32343,68,1545.364144,6529
93.390232,67,1545.445112,6530
93.2,68,1545.506926,6531
93.369997,67,1547.264311,6532
93.290723,68,1547.345395,6533
93.311506,68,1547.411661,6534
93.47809,67,1547.490878,6535
90.583649,95,1547.573924,6536
93.376156,67,1547.630352,6537
93.2,68,1547.686655,6538
93.339229,67,1547.751847,6539
93.396461,67,1547.802978,6540
93.23356,68,1547.867221,6541
93.456844,67,1547.918601,6542
93.365612,67,1547.987314,6543
93.2,68,1548.039022,6544
86.010703,141,1548.175728,6545
92.945152,72,1548.245174,6546
93.367408,68,1548.329369,6547
93.292494,68,1548.407462,6548
93.407019,67,1548.48678,6549
93.323967,69,1548.544119,6550
93.377952,67,1548.606792,6551
93.3,67,1548.658532,6552
93.3,67,1548.721619,6553
93.483843,67,1548.771441,6554
93.371972,67,1548.834592,6555
93.2,68,1548.886593,6556
93.3,67,1548.955739,6557
93.2,68,1549.02045,6558
93.3,67,1549.072669,6559
93.217882,68,1549.137679,6560
93.2,68,1550.861235,6561
93.3,67,1550.924059,6562
93.2,68,1550.97749,6563
93.3,67,1551.040256,6564
85.687964,144,1551.163516,6565
93.370529,67,1551.234684,6566
93.283198,68,1551.302141,6567
93.383604,67,1551.386094,6568
93.3,67,1551.46429,6569
90.44165,96,1551.544248,6570
93.2,68,1551.611353,6571
93.327562,67,1551.673445,6572
93.596837,67,1551.726941,6573
93.26823,68,1551.789207,6574
93.281977,68,1551.840522,6575
93.398619,67,1551.904119,6576
93.2,68,1551.958009,6577
93.387653,67,1552.02403,6578
93.299461,68,1552.075819,6579
93.2,68,1552.138221,6580
93.329026,68,1552.202464,6581
93.3,67,1552.259744,6582
93.3,67,1552.340505,6583
93.2,68,1552.423656,6584
93.3,67,1552.484707,6585
93.3,67,1552.545693,6586
93.3,67,1552.601455,6587
93.582173,66,1552.665719,6588
93.359519,68,1554.491901,6589
93.2,68,1554.57323,6590
93.38395,67,1554.648321,6591
93.2,68,1554.72681,6592
93.278845,68,1554.817656,6593
93.395542,67,1554.896302,6594
93.2,68,1554.971859,6595
93.279295,68,1555.039479,6596
93.2,68,1555.111446,6597
93.317723,68,1555.183272,6598
93.376192,68,1555.265385,6599
93.3,67,1555.360849,6600
93.398774,67,1555.440612,6601
93.349944,67,1555.513784,6602
93.3,67,1555.590726,6603
93.3,67,1555.658028,6604
93.38281,67,1555.725726,6605
93.2,68,1555.79471,6606
93.368147,67,1555.86236,6607
93.427258,67,1555.934278,6608
93.059725,73,1556.015359,6609
93.3,67,1556.101464,6610
93.337437,67,1556.188908,6611
93.2,68,1556.270546,6612
93.206026,69,1556.367826,6613
93.2,68,1556.457629,6614
93.273386,68,1556.549509,6615
93.334996,67,1556.628364,6616
93.3,67,1556.691575,6617
93.2,68,1556.765297,6618
93.2,68,1556.836011,6619
93.355794,68,1559.392585,6620
93.2,68,1559.520049,6621
93.383708,67,1559.617347,6622
93.2,68,1559.701927,6623
93.436636,68,1559.800515,6624
93.2,68,1559.860361,6625
93.426974,69,1559.926246,6626
93.2,68,1559.977155,6627
93.047835,71,1560.044356,6628
93.303719,67,1560.102638,6629
93.3,67,1560.158495,6630
93.268974,68,1560.223522,6631
93.217521,68,1560.293526,6632
93.330329,67,1560.369648,6633
93.454515,67,1560.450062,6634
93.429562,67,1560.506688,6635
93.2,68,1560.568229,6636
93.297506,68,1560.619515,6637
93.3,67,1560.684319,6638
93.042395,70,1560.749925,6639
90.4,96,1560.833003,6640
93.231382,68,1560.89489,6641
93.3,67,1560.952792,6642
93.2,68,1561.007037,6643
93.2,68,1561.072084,6644
93.2,68,1561.12408,6645
93.298749,68,1561.189367,6646
93.298402,68,1561.250263,6647
93.3,67,1561.327489,6648
93.046409,70,1563.085279,6649
93.130838,72,1563.139937,6650
93.331762,67,1563.205757,6651
